,param_initialization,optimizer,qaoa_variant,warm_start,errors,depth,lagrangian_multiplier,amount_shots,max_tol,error_mitigation,vertexcover,graph_size,graph_name,time_elapsed,quantum_func_evals,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal
285,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<DbS,588.186546087265,209,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.21311649 1.12516482 3.85104215 2.67796423 3.99835644 1.54699637
 4.14266153 1.78349973 3.36748598 1.37992711 2.98616024 1.86441797]",0.2748
286,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<DxK,618.0876348018646,211,"[1, 0, 1, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.94951624 1.63959421 3.41182943 1.27209414 3.05353079 1.48287169
 2.94000634 1.60249708 4.27738724 2.52639785 3.21027235 2.38358094]",0.4619
287,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<DbS,239.23202896118164,85,"[0, 0, 1, 1, 1]",3,"[0, 0, 0, 1.0, 1.0]",2.0,[4.19897798 1.77482564 2.65470532 1.44596484],0.0971
288,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<DxK,245.80831861495972,86,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,[4.42982552 1.25292504 2.31105628 1.16284369],0.2629
289,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<Dv[,260.0847623348236,92,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,[4.28611737 1.71806251 2.78187032 1.51503976],0.2703
290,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<Dv[,634.041196346283,217,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.25849469 1.42361218 2.73611694 1.34260368 2.69515076 1.52686139
 2.80761159 1.4038271  3.17810123 2.29844254 3.26708884 1.64857639]",0.48109999999999997
291,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<DbS,414.0042402744293,143,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.62483954 1.86195171 3.21911772 1.47012485 3.58466292 1.35774158
 4.1292652  1.58891236]",0.231
292,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<DxK,442.1539583206177,151,"[1, 0, 1, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.15675335 1.4859744  4.49454407 1.55133413 2.84772682 2.86071109
 2.55011883 2.92164325]",0.43239999999999995
293,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<Dv[,433.85233187675476,150,"[1, 1, 1, 1, 1]",5,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.85207584 1.27429105 4.02365486 1.57554915 2.80101966 0.60032217
 4.3901555  1.44400975]",0.0171
294,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<DbS,638.6806454658508,223,"[1, 1, 0, 1, 1]",4,"[0, 0, 0, 1.0, 1.0]",2.0,"[4.07347057 1.55089154 3.16090804 1.71133786 4.16234833 1.84382232
 3.00300241 1.59866492 2.67846296 1.69004395 3.40848708 2.76025173]",0.1553
295,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<DxK,647.4952104091644,229,"[1, 0, 1, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.07001088 1.55564994 3.37345561 1.66844598 3.91370546 2.35058302
 2.79475877 1.17964487 3.03689414 1.90120949 3.08571041 1.29783917]",0.4215
296,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<Dv[,617.2287631034851,212,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[2.82120382 1.72659061 3.25785483 1.79433409 4.03154186 1.33639589
 3.26434993 1.68161843 3.00565008 1.38398241 3.20107016 1.55825148]",0.025500000000000002
297,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<DbS,251.47158002853394,89,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,[3.77408415 1.02832072 2.47280269 3.37868633],0.1846
298,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<DxK,229.39842247962952,80,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,[4.30745145 1.56823649 2.65469378 2.55222152],0.3261
299,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<Dv[,245.60125827789307,84,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,[4.17756442 1.33529621 2.87521345 2.3066694 ],0.245
300,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<DbS,444.9820625782013,154,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[4.30954886 2.0188137  2.79827171 3.17998974 2.60724277 0.87792265
 2.59108112 0.47525708]",0.2388
301,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<DxK,422.44729256629944,147,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[2.74554746 1.80378852 3.1486901  1.67248285 2.75113533 1.5344273
 4.29590785 1.05477625]",0.5316000000000001
302,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<Dv[,493.5031433105469,170,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.10408752 2.18857645 3.33980362 1.85974045 4.13959526 1.83543917
 2.99289414 1.55225895]",0.22549999999999998
303,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<DbS,669.9815809726715,230,"[0, 1, 1, 0, 1]",3,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.24413179 1.7041921  4.66891486 1.69243006 2.8529939  2.82925833
 3.08839126 1.40805306 3.31000764 1.89809768 3.65888285 1.48061639]",0.2099
304,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<DxK,539.278222322464,190,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.17641981 1.61533129 4.37915554 1.20453878 2.45272268 1.34224986
 3.38108401 2.77066591 3.20748807 2.65415402 3.17625546 1.51256735]",0.6139
305,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<Dv[,576.8549959659576,203,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.32641985 2.56203793 3.9388431  1.49104268 3.53859035 1.34321943
 4.11139289 1.64352074 3.41516812 1.52776296 2.95106946 1.31643697]",0.45530000000000004
306,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<DbS,245.3394491672516,83,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,[4.37757883 1.69984532 2.64132159 2.84218089],0.1227
307,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<DxK,217.653137922287,76,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,[4.69111233 1.18592549 2.15687141 1.64167672],0.35710000000000003
308,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<Dv[,269.07594203948975,93,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,[2.72618468 3.32062786 2.85746556 0.81434289],0.29300000000000004
309,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<DbS,224.3220796585083,78,"[0, 0, 1, 1, 1]",3,"[0, 0, 0, 1.0, 1.0]",2.0,[4.23857388 1.81909686 2.64761646 1.378493  ],0.0898
310,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<DbS,505.82333970069885,176,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.03119504 1.66602646 3.96637946 1.57795033 3.76674314 1.49226423
 4.31596736 2.70100265]",0.2074
311,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<DxK,432.15672278404236,150,"[0, 1, 0, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.04056456 2.39623249 3.19540596 2.27533669 2.77649972 1.4875219
 3.02689475 1.54428385]",0.4013
312,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<Dv[,462.83072328567505,160,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[2.63637162 1.78275511 3.02192368 1.38594225 2.87537278 2.72237804
 4.06726798 1.19449567]",0.4079
313,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<DbS,596.5648086071014,203,"[0, 0, 1, 1, 1]",3,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.15917448 1.31651391 4.15613236 1.74467458 3.45568986 1.63173232
 4.25308394 1.69650947 3.14758534 2.49043695 4.51862398 2.38260599]",0.1278
314,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<DxK,598.5567488670349,208,"[1, 0, 1, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[2.6813566  2.51782479 3.55958999 1.57466727 3.35154654 2.03783805
 3.58644402 1.35851918 2.85409436 1.4693317  3.22673284 1.65847099]",0.4541
315,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<Dv[,598.8930561542511,209,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.15144981 1.6958577  3.87275125 1.58854512 2.99528513 1.65547609
 4.31403469 1.37529367 3.54043876 1.70653945 4.26000786 2.62706811]",0.017300000000000003
316,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<DxK,192.22341060638428,69,"[1, 0, 0, 1, 0]",8,"[0, 0, 1.0, 1.0, 1.0]",3.0,[3.1013042  1.57297887 3.17986043 1.44340516],0.123
317,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<Dv[,249.52208614349365,88,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,[1.96902179 1.34608044 3.3646603  2.45066043],0.2357
318,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<DbS,440.46405243873596,152,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.71941508 1.67688461 2.97108316 1.40019601 3.51304579 0.99830313
 3.41401704 1.38389103]",0.2074
319,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<DbS,209.48724818229675,75,"[1, 1, 0, 0, 0]",8,"[0, 0, 0, 1.0, 1.0]",2.0,[2.02230772 1.51385709 4.90216946 1.60471683],0.0978
320,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<DxK,398.1565246582031,139,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.69319923 1.60597516 2.95044863 1.37066698 3.36439588 2.69559205
 3.25295102 1.52364097]",0.6235
321,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<Dv[,399.5206983089447,141,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.88650433 1.60496428 2.93537685 1.73967635 3.41785286 2.82368447
 3.0914895  1.65976503]",0.3241
322,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<DbS,567.7031581401825,194,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.24520429 1.60450942 4.49973672 1.72127836 3.00921938 1.49940415
 4.27726556 1.54437679 3.45963335 1.22430026 2.76333468 1.29766445]",0.1709
323,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<DxK,689.0533492565155,238,"[0, 1, 0, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.56494235 2.43003418 3.9402046  2.35222197 3.37545376 1.49847266
 2.86021565 1.71350914 3.11464169 1.12744066 3.30848404 2.43653443]",0.3769
324,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<Dv[,610.5694692134857,210,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.11817703 1.51139237 3.20375196 1.83144245 3.45076196 1.47817877
 2.88946126 2.76050741 3.0505562  1.40731026 2.98630518 1.59439384]",0.26239999999999997
325,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<DxK,244.1296706199646,84,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,[2.74332813 2.35948732 3.53391152 1.3563989 ],0.33449999999999996
326,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<Dv[,248.72056412696838,87,"[1, 1, 1, 1, 1]",5,"[0, 0, 1.0, 1.0, 1.0]",3.0,[4.15815735 1.27473723 2.73973109 1.44969193],0.0434
327,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<DbS,436.49648809432983,153,"[0, 0, 1, 1, 1]",3,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.18717604 0.81163499 4.29720879 1.79014713 4.39773869 1.63563053
 2.46479605 1.44811874]",0.1187
328,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<DxK,399.650536775589,139,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.57047984 1.67722149 3.01120579 1.50063278 3.37454524 2.39039137
 3.01236149 2.51162672]",0.4768
329,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<Dv[,435.5614287853241,150,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.63939439 1.52067071 2.73806995 1.35859103 3.19955304 2.83546895
 3.18283136 2.31966747]",0.26580000000000004
330,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<DbS,612.6349637508392,210,"[0, 0, 1, 1, 1]",3,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.17819919 1.66759402 2.82271457 1.54706598 4.39128407 1.46217875
 4.22809859 1.41750423 3.29958038 1.3528691  3.32374428 1.40827211]",0.0968
331,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<DxK,574.4767436981201,201,"[0, 1, 0, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.10805655 1.29233123 2.81398208 1.34291491 2.745245   0.82238226
 2.56944201 1.26502612 2.63630712 1.49358334 4.0053058  1.25610448]",0.41580000000000006
332,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<Dv[,636.4693989753723,215,"[1, 1, 1, 1, 1]",5,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.76135379 1.43202998 3.00773755 1.55257113 2.56989386 2.26459012
 2.94244282 1.48182527 3.17004164 1.46966673 3.01959088 2.66242257]",0.0474
333,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<DbS,255.8601839542389,89,"[1, 1, 0, 1, 1]",4,"[0, 0, 0, 1.0, 1.0]",2.0,[2.53384025 2.14350957 2.1970299  0.95600957],0.0951
334,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<DxK,282.2151300907135,99,"[1, 0, 0, 1, 1]",5,"[0, 0, 1.0, 1.0, 1.0]",3.0,[2.69318925 0.94341455 4.39300363 0.96794593],0.0912
335,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<Dv[,237.01544451713562,83,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,[4.2500276  1.69963337 2.82079846 1.5195973 ],0.2404
336,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<DbS,409.2486021518707,144,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.15434344 2.00337632 3.62438313 1.66098436 3.87914722 1.71666911
 3.99744289 1.4269103 ]",0.2521
337,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<DxK,444.7106053829193,155,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.68155647 1.67173827 3.30304724 2.71712354 3.16603426 1.48709135
 3.75059495 1.54115804]",0.27490000000000003
338,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<DbS,234.17353200912476,82,"[0, 0, 1, 1, 1]",3,"[0, 0, 0, 1.0, 1.0]",2.0,[2.93840142 2.01327549 3.2701107  1.4827783 ],0.0056
339,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<Dv[,216.27534890174866,76,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,[2.79871145 1.505127   3.93076791 1.50909879],0.1575
340,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<Dv[,436.24904465675354,152,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.4004861  2.52853954 2.77025333 1.5193683  3.04534393 2.61994555
 3.28008682 2.74478184]",0.1271
341,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<DbS,601.7876317501068,206,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.14654638 1.44446018 2.9681081  1.7778704  4.15677794 1.5596196
 3.4008527  1.6649916  3.28752589 1.04129225 3.31684965 2.73343992]",0.1987
342,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<DxK,536.3900554180145,186,"[0, 1, 0, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.1258648  2.71599773 3.39377814 2.61653312 3.025049   1.41701442
 4.34156742 1.58868595 3.22340339 1.48533063 3.48100372 1.31688817]",0.3696
343,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<Dv[,550.8484582901001,190,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.9548424  1.76807039 3.3801107  2.30390477 4.11480441 1.40853339
 2.99577993 1.55907567 3.11774993 1.45465975 3.46881029 1.68203282]",0.0392
344,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<DxK,251.6850757598877,90,"[1, 1, 1, 1, 1]",5,"[0, 0, 1.0, 1.0, 1.0]",3.0,[4.18334507 1.45528321 2.81319433 2.60942508],0.21150000000000002
345,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<DbS,441.2397198677063,151,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.60570424 1.49626302 4.43283821 1.1989712  2.929535   1.65028727
 2.78174907 1.51081939]",0.1271
346,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<DxK,435.37464213371277,152,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.26748062 1.60577751 2.97110164 2.54337104 3.22609341 1.70395615
 3.69350716 1.22949016]",0.3385
347,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<Dv[,395.1531722545624,138,"[1, 1, 1, 1, 1]",5,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.42278836 1.4083499  3.15961952 2.58203652 2.98967284 2.3829669
 3.37866649 1.23219698]",0.2396
348,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<DbS,232.25709891319275,81,"[0, 0, 1, 1, 1]",3,"[0, 0, 0, 1.0, 1.0]",2.0,[3.13924209 1.98440289 3.07086156 1.76082439],0.0072
349,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<DxK,246.0265176296234,86,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,[4.2627781  1.27486237 2.76799427 1.41992118],0.5932
350,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<DbS,571.405534029007,200,"[0, 0, 1, 1, 1]",3,"[0, 0, 0, 1.0, 1.0]",2.0,"[4.20637625 1.93037204 3.10505623 1.70078602 3.5146183  1.60702168
 2.61096751 1.48924805 4.69831044 1.41233512 3.51682641 1.58301521]",0.0786
351,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<DxK,567.4729025363922,197,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.15085926 1.37809977 3.94182299 1.20707004 2.69382341 1.3333948
 4.60871548 1.42431382 3.23851013 2.70773285 3.09999115 1.52598545]",0.5849
352,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<Dv[,593.6896116733551,209,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.22806439 1.39829955 3.05634875 1.27041021 2.91683771 1.8403814
 2.85800824 2.24409104 3.30612099 1.56803675 3.07709273 1.52615839]",0.4489
353,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<Dv[,254.48534607887268,89,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,[2.7161712  3.23221993 2.82870558 0.92293156],0.235
354,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<DbS,468.84664940834045,164,"[1, 1, 0, 1, 1]",4,"[0, 0, 0, 1.0, 1.0]",2.0,"[2.83007483 1.54256681 3.79011337 1.22392969 3.47729799 1.60235155
 4.4633135  2.66558493]",0.1427
355,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<DxK,417.18843960762024,143,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.71921356 1.77303425 3.0730895  1.74290077 3.4996546  1.12523262
 3.16970656 1.59352119]",0.6036
356,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<Dv[,423.38169407844543,144,"[1, 1, 1, 1, 1]",5,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.95898676 1.48124912 3.09651503 1.12564664 3.57012343 1.22013354
 4.09512694 1.40302166]",0.0701
357,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<DbS,264.85543727874756,92,"[0, 0, 1, 1, 1]",3,"[0, 0, 0, 1.0, 1.0]",2.0,[1.09694925 0.62037431 3.5292993  2.9675921 ],0.108
358,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<DxK,256.4000098705292,91,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,[2.0504064  1.35007589 3.57593637 1.72161706],0.5805
359,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<Dv[,229.94591212272644,80,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,[4.3038164  1.76307234 2.78529778 1.50318374],0.2788
360,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<DbS,570.8410220146179,197,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[4.33633438 2.09336964 3.6377007  1.78206117 2.94018611 1.57226279
 2.78063273 1.61594392 3.09503956 2.53994488 4.44012797 2.62848125]",0.1928
361,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<DxK,593.6513049602509,211,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.35754555 1.57732884 3.44463166 1.71616647 3.15373194 1.39156761
 2.79310867 3.11180956 3.93354171 2.6399724  2.84097421 1.69899133]",0.6245
362,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<Dv[,653.5683856010437,225,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.19342973 1.64590117 3.22884862 1.28110032 3.33780597 1.70216858
 2.81582472 2.41499652 4.11685644 2.44803042 3.87720062 1.50981307]",0.2389
363,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<DbS,453.45147609710693,159,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[4.47207048 2.43934425 3.59888704 1.78598225 3.66351551 2.66273844
 3.67483753 2.25739122]",0.3695
364,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<DxK,421.6484980583191,146,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[2.96630185 2.26997004 3.22353909 1.31455967 3.82690068 2.2485012
 3.26448389 1.26118561]",0.5857
365,gaussian,COBYLA,vanilla,False,True,4,2,5000,1e-08,True,True,5,>>graph6<<Dv[,447.4130699634552,155,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[2.6743007  1.60942523 2.97313363 1.73388856 2.90549882 2.59059033
 3.11327219 1.50798899]",0.32210000000000005
366,gaussian,COBYLA,vanilla,False,True,6,2,5000,1e-08,True,True,5,>>graph6<<DbS,594.9695529937744,206,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[4.20617861 2.36301493 3.14766196 1.32314972 3.70559735 2.46591851
 3.17348807 1.5374624  3.1450036  1.54198458 3.55555117 1.37522289]",0.129
367,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<DbS,246.21024680137634,86,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,[0.79298588 0.45050256 3.29138244 2.6631675 ],0.1307
368,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<DxK,249.46998047828674,88,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,[4.45382586 1.26039081 2.45520539 1.43869451],0.45180000000000003
369,gaussian,COBYLA,vanilla,False,True,2,2,5000,1e-08,True,True,5,>>graph6<<Dv[,236.11730217933655,83,"[1, 1, 1, 1, 1]",5,"[0, 0, 1.0, 1.0, 1.0]",3.0,[3.79192094 2.85883537 3.69931208 1.60946968],0.0861
