,backend_mode,qaoa_variant,param_initialization,depth,warm_start,vertexcover,graph_size,graph_name,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal
409,noisy_sampling,vanilla,gaussian,2,False,True,5,>>graph6<<Dm{,243.43973660469055,79,1.6666666666666667,"[1, 1, 1, 1, 1]",5,"[1.0, 0, 0, 1.0, 1.0]",3.0,[4.10942851 1.54049407 2.84234113 2.86022811],0.123
410,noisy_sampling,vanilla,gaussian,2,False,True,7,>>graph6<<FkPsg,233.17070627212524,73,1.5,"[1, 1, 1, 1, 1, 0, 1]",6,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,[2.9978753  1.11924795 4.01182871 1.63750877],0.0304
411,noisy_sampling,vanilla,gaussian,2,False,True,7,>>graph6<<Fm~]w,298.6104519367218,87,1.4,"[1, 1, 1, 1, 1, 1, 1]",7,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,[4.00872128 1.29656112 2.98588233 2.82486077],0.0754
412,noisy_sampling,vanilla,gaussian,2,False,True,9,>>graph6<<HkPsgZ@,284.755464553833,84,1.8,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",9,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,[2.18278435 1.46351507 3.44297309 1.51626142],0.008799999999999999
413,noisy_sampling,vanilla,gaussian,2,False,True,9,>>graph6<<Hm~]x^^,320.1997950077057,87,1.2857142857142858,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",9,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,[2.31688264 3.14681254 2.91269441 1.92177661],0.0472
414,noisy_sampling,vanilla,gaussian,2,True,True,5,>>graph6<<DkO,220.6676414012909,75,1.0,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,[2.88947012 2.91018204 4.38981769 1.17517291],0.4782
415,noisy_sampling,vanilla,gaussian,2,True,True,5,>>graph6<<Dm{,288.92088437080383,89,1.3333333333333333,"[1, 0, 1, 1, 1]",4,"[1.0, 0, 0, 1.0, 1.0]",3.0,[4.54923034 1.63747805 3.6072883  2.63959782],0.1038
416,noisy_sampling,vanilla,gaussian,2,True,True,7,>>graph6<<FkPsg,271.732310295105,84,1.0,"[1, 0, 0, 1, 0, 1, 1]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,[3.10992702 2.79021446 4.15166872 1.76588381],0.1802
417,noisy_sampling,vanilla,gaussian,2,True,True,7,>>graph6<<Fm~]w,273.66495013237,78,1.4,"[1, 1, 1, 1, 1, 1, 1]",7,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,[4.13777287 1.74042327 3.53589444 2.49935272],0.0726
418,noisy_sampling,vanilla,gaussian,2,True,True,9,>>graph6<<HkPsgZ@,315.3223111629486,95,1.4,"[0, 1, 1, 1, 1, 1, 0, 1, 1]",7,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,[4.36955906 1.67368403 3.41868881 2.61325032],0.006
419,noisy_sampling,vanilla,gaussian,2,True,True,9,>>graph6<<Hm~]x^^,278.9136974811554,78,1.0,"[0, 1, 1, 1, 1, 1, 1, 0, 1]",7,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,[3.16673422 3.2579934  3.95391697 0.69131915],0.0258
420,noisy_sampling,vanilla,gaussian,4,False,True,5,>>graph6<<DkO,486.7009165287018,160,1.0,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[ 2.4784736   2.82126349  3.60472285  2.9060088   2.93612132 -0.09995969
  2.62200569  2.38829168]",0.3988
421,noisy_sampling,vanilla,gaussian,4,False,True,5,>>graph6<<Dm{,450.6148669719696,150,1.6666666666666667,"[1, 1, 1, 1, 1]",5,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[4.25539064 1.58335133 2.3734727  1.35388187 3.25461477 2.95051519
 3.37395391 1.83951778]",0.06939999999999999
422,noisy_sampling,vanilla,gaussian,4,False,True,7,>>graph6<<FkPsg,539.4466435909271,155,1.75,"[1, 1, 1, 1, 1, 1, 1]",7,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[4.30222625 2.69403652 3.69091405 1.53220839 3.42653671 3.11706006
 2.94823782 1.83925451]",0.044800000000000006
423,noisy_sampling,vanilla,gaussian,4,False,True,7,>>graph6<<Fm~]w,604.2162208557129,160,1.2,"[1, 1, 0, 1, 1, 1, 1]",6,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[2.41827006 1.89663221 3.06823658 1.60337523 2.96054594 2.77761935
 2.58300675 1.24690412]",0.1084
424,noisy_sampling,vanilla,gaussian,4,False,True,9,>>graph6<<HkPsgZ@,536.807591676712,146,1.8,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",9,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[3.56406405 1.66686564 2.87992276 1.4338247  3.34410293 2.78084345
 3.48053138 2.69206335]",0.0014
425,noisy_sampling,vanilla,gaussian,4,False,True,9,>>graph6<<Hm~]x^^,603.262583732605,140,1.2857142857142858,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",9,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[2.38188572 1.50487227 3.15174172 1.70336612 2.87821904 1.23266295
 3.70595748 1.2039047 ]",0.030000000000000002
426,noisy_sampling,vanilla,gaussian,4,True,True,5,>>graph6<<DkO,442.7411894798279,147,1.0,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[4.09241807 1.33140627 2.84773493 1.56911243 2.63271842 2.83362903
 3.14727906 1.12821987]",0.5376
427,noisy_sampling,vanilla,gaussian,4,True,True,5,>>graph6<<Dm{,458.50112557411194,147,1.3333333333333333,"[1, 0, 1, 1, 1]",4,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[3.52291567 1.54876568 3.48729433 1.28216688 2.93868899 2.71446777
 3.27074538 2.79325677]",0.1482
428,noisy_sampling,vanilla,gaussian,4,True,True,7,>>graph6<<FkPsg,494.11647629737854,142,1.5,"[1, 1, 1, 1, 0, 1, 1]",6,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[3.15996639 1.49936996 3.8487512  1.72165333 4.41236122 1.53302549
 2.92314103 2.63540263]",0.0604
429,noisy_sampling,vanilla,gaussian,1,False,True,5,>>graph6<<DkO,145.97769808769226,49,1.5,"[0, 1, 1, 0, 1]",3,"[1.0, 1.0, 0, 0, 0]",2.0,[4.29255566 1.6418091 ],0.15360000000000001
