param_initialization,optimizer,qaoa_variant,warm_start,errors,depth,lagrangian_multiplier,amount_shots,max_tol,error_mitigation,vertexcover,graph_size,graph_name,time_elapsed,quantum_func_evals,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,85.01399302482605,5000,"[1, 1, 0, 0, 0, 1, 1]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[3.09241295 1.97705497 3.06606048 1.67259753 3.99705564 1.9507277
 2.94830936 1.43280625]",0.189
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,113.83268642425536,5000,"[1, 1, 0, 1, 1, 0, 1]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[2.54144928 1.52667082 3.0992876  1.35487517 2.88547257 1.9075244
 3.1198715  1.96791444]",0.3832
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,125.66892170906068,5000,"[1, 1, 0, 0, 0, 1, 1, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[3.50372393 2.69503026 4.03715817 1.54126736 3.4295622  2.12611228
 3.21213156 1.20283478]",0.0979
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,103.0831401348114,2923,"[1, 1, 0, 1, 1, 1, 1, 1, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[3.89776561 1.44066714 3.35476288 1.70642337 3.37661702 1.34985958
 2.57554677 2.47237399]",0.1908
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<DkO,39.77019286155701,5000,"[1, 0, 0, 1, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[2.82753981 2.54969453 3.86059297 1.66275071 3.32688325 2.97031348
 2.6133309  1.39791626 2.99010888 1.06213772 3.4334917  2.25409515]",0.5911
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<Dm{,72.51901745796204,5000,"[1, 1, 0, 0, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[2.95752673 1.53464815 3.15502728 2.67509911 3.73494403 1.43097207
 3.411153   1.60922852 2.65760684 1.62595755 3.49116072 1.42808033]",0.3742
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,334.38483452796936,5000,"[1, 1, 0, 0, 1, 1, 1, 1, 1]",7,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[3.64690335 1.65336524 3.13042683 1.49405398 3.25323504 1.60359773
 3.1138299  1.44662327 3.30872157 1.94993474 3.97698828 1.57666618
 2.49582403 1.41409659 2.91411139 1.35038419]",0.4843
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,255.6248364448548,5000,"[1, 1, 0, 0, 1, 1, 1]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[2.97044148 1.5745404  4.71046372 2.4137659  3.23578054 1.41887622
 3.26554065 1.60530891 2.89138269 1.66107097 3.38236614 1.91129318
 2.94683998 1.19361632 2.87859484 2.45571455 4.28483272 0.90628987
 2.92410426 1.79177674]",0.7333999999999999
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,288.42089438438416,5000,"[1, 1, 0, 1, 0, 1, 0, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[3.82073033 3.07311607 3.11606009 0.99696768 4.18661181 2.86149845
 3.32702099 1.54996984 2.96368051 1.52466903 3.31718385 1.19834893
 3.22379697 1.27377188 3.15404962 1.05191975 3.80826874 1.21155547
 3.15328741 1.32801292]",0.2142
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,120.80571365356444,5000,"[1, 1, 0, 1, 0, 1, 0]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[4.40557587 1.56845633 3.10003173 1.42167317 2.7560222  1.31542165
 2.90953002 1.30503854 4.10137102 1.60173096 2.63147716 2.20031853]",0.4601
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,160.06094694137573,5000,"[1, 1, 1, 1, 0, 1, 1]",6,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[3.8617366  1.71017298 3.71978079 1.80959363 3.49263396 1.43076198
 2.96652989 2.85496324 3.20809196 1.62086568 3.16795844 0.96960837]",0.0382
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,185.46245217323303,5000,"[1, 1, 0, 0, 0, 1, 1, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[3.64677528 3.28511306 3.06329954 1.59300295 2.96636264 1.55177563
 3.40454211 1.32309041 3.96219589 1.73798507 3.39345946 1.37623433]",0.186
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<DkO,55.02399635314941,5000,"[1, 0, 0, 1, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.09070963 1.54163512 3.93001045 1.76205938 2.93501355 1.48240656
 3.20788995 1.26031027 3.35052408 1.77171412 4.31405499 1.79311413
 2.79186191 0.99531037 4.1998087  0.86918946]",0.9708
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<Dm{,86.53529095649719,5000,"[1, 1, 0, 0, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[4.02149808 1.80200214 2.67176285 1.10930696 2.82197378 1.81145093
 3.81292417 1.51701499 4.52829358 1.30153715 3.65082771 0.88518989
 3.70529612 1.54194085 3.37129669 2.02791546]",0.6391
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,156.96122360229492,5000,"[1, 1, 0, 0, 0, 1, 1]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[3.1338797  1.26445049 2.57322858 1.98773511 3.28865869 1.22776424
 2.92505053 1.5714416  4.31037572 1.67771388 3.41976613 2.98023213
 5.17405755 2.32542501 3.05532277 1.87815585]",0.6123000000000001
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<DkO,68.0942108631134,5000,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[4.91637136 0.92520541 4.02909053 2.52678733 3.56699376 2.80959788
 3.12980372 1.51359821 3.37943452 1.62462716 3.43104371 1.57524844
 3.0888325  1.23504264 2.76119456 1.70638685 3.66144591 1.79763162
 4.05634884 1.6529199 ]",0.9025
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,402.72233390808105,5000,"[1, 1, 0, 1, 1, 1, 1, 1, 0]",7,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[3.6415488  3.12354755 3.04155781 2.2979166  3.9988584  1.63205912
 3.12094755 2.23285814 3.72728703 1.59954675 3.30387486 1.1227841
 2.69721404 1.61051426 3.16070489 2.47308875 3.44352987 1.71641474
 3.16330934 2.786739  ]",0.5357000000000001
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,257.4906635284424,5000,"[1, 0, 0, 1, 1, 1, 1, 1, 1]",7,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[4.18218695 1.59764712 3.14633772 1.56471748 3.21393919 1.35938507
 2.99763108 1.26498892 4.24887196 1.57511141 2.95735421 2.00840577]",0.3863
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,218.34526777267456,5000,"[1, 1, 0, 1, 1, 1, 1]",6,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[3.18260411 1.5781353  3.14106536 3.07088125 2.53284594 1.54203465
 3.10289271 1.20737818 2.85954265 1.40660023 3.31796872 1.55957663
 3.33857623 1.46831842 3.28281252 1.74950941]",0.5019
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<Dm{,108.86729145050047,5000,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[3.83879561 2.00805848 2.17133465 1.00371335 2.77815528 1.6552291
 2.82341871 2.0079427  3.46124568 1.8166452  3.44617348 2.47724183
 3.44768996 2.41793958 2.87715492 1.67456087 3.25180999 1.80697304
 2.74053135 1.25437412]",0.6278
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<DkO,3.6564788818359375,953,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,[3.79761603 2.13386834 2.43263066 0.44481904],0.3626
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<Dm{,29.094570875167847,5000,"[1, 1, 0, 0, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,[3.57684511 3.31483303 3.47842737 1.75293116],0.3086
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,7.571966648101807,740,"[1, 1, 0, 1, 0, 1, 0]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,[2.18611611 3.57689075 2.87627964 0.17972659],0.182
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,3.900268316268921,297,"[1, 1, 1, 1, 1, 1, 1]",7,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,[4.22009027 1.35424688 2.99798961 2.77676698],0.1505
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,5.899240255355835,418,"[1, 1, 1, 1, 1, 0, 1, 1, 1]",8,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,[4.22185745 1.61923712 2.84656556 1.48918757],0.022
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,10.271299839019775,526,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",9,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,[4.21104577 1.33653834 3.02649935 2.87631874],0.1487
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,235.42807388305664,5000,"[1, 0, 0, 1, 0, 1, 1, 1, 1]",6,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[3.7198222  1.77568154 3.02590125 1.39333448 2.93984244 1.65345537
 3.119707   1.71960291 3.34919531 0.61096397 3.42593848 1.72214061
 3.24338529 1.64332229 2.72808392 1.59729325]",0.1576
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,190.42131423950195,5000,"[1, 1, 0, 0, 0, 1, 1]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[3.03841772 1.59986424 3.15818635 2.06734394 3.37558994 1.58513319
 3.13161046 1.97482958 2.8968439  1.74131091 3.36262491 1.769772
 2.86172425 1.51167656 2.57357958 1.77430064 2.81221039 1.84458309
 2.80745627 1.45337317]",0.4160999999999999
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,257.401469707489,5000,"[1, 1, 0, 1, 1, 0, 1]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[4.13185176 1.63967723 2.73049177 1.54584973 3.08904668 1.34164541
 3.1761637  1.57746966 3.00096085 1.68733764 3.03102167 2.60811446
 3.52502999 1.42597029 4.34437678 1.28147604 2.61081146 0.93776275
 2.89431293 1.27656609]",0.9805
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<DkO,35.222851276397705,5000,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.90426347 1.21266205 4.22414848 2.00158747 2.51397938 1.61185506
 3.12590247 1.96953408]",0.4243
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<Dm{,51.8894100189209,5000,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[3.52057437 2.81923886 4.2089836  1.50930809 3.44543029 1.90719032
 3.19398289 1.37380749]",0.3374
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,85.8440215587616,5000,"[1, 1, 0, 0, 0, 1, 1]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[3.11859575 1.11506507 2.3929091  1.93019873 4.19939338 1.73233939
 3.45228864 2.91023942]",0.308
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,24.19288182258606,1083,"[1, 1, 1, 0, 1, 1, 1]",6,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[3.92983555 1.2081844  2.83090556 1.96539836 3.45831748 1.39931656
 3.73802252 2.41187297]",0.102
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,61.82878661155701,1768,"[1, 1, 0, 1, 1, 1, 1, 1, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[3.55148742 1.57546803 3.27966476 1.303211   3.31227716 2.46391208
 4.0325063  2.63289298]",0.3503
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<DkO,46.60919737815857,5000,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.88981324 1.99609269 3.31548439 1.60855499 3.41856548 1.74645665
 2.55335601 0.43872154 2.10168348 2.11872417 2.47240553 2.30550987]",0.626
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<Dm{,62.61796283721924,5000,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[3.67246078 2.77269393 2.55457879 1.07704599 3.07087073 1.93277826
 3.37261681 0.73054468 3.0420889  0.74621457 4.81731852 1.3705614 ]",0.5085999999999999
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,326.55392146110535,5000,"[1, 1, 1, 1, 1, 1, 1, 0, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[4.39692255 2.38724911 3.37957941 1.64459286 3.02574515 1.52781414
 2.94592062 1.64720735 3.31323189 3.01054205 3.20340786 1.49793196
 3.41388281 2.46263913 3.24258246 2.71290765]",0.4956999999999999
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,295.58550357818604,5000,"[1, 0, 0, 1, 0, 1, 1, 1, 1]",6,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[2.56786872 1.57779197 3.14385715 1.28623831 3.52820651 1.5410223
 3.49202581 1.55986983 3.1293816  1.20073702 3.31001703 1.9175756
 2.86787005 1.68749501 2.86478184 1.59374542 3.09724061 1.57016089
 3.23312918 1.46854958]",0.0199
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,134.20343899726868,5000,"[1, 1, 0, 1, 0, 1, 0, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[3.09320421 2.4712798  3.43064427 2.95798075 2.35519734 0.64342733
 2.64708223 1.34092932]",0.1058
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,121.990305185318,5000,"[1, 1, 0, 1, 0, 1, 0]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[2.01733157 1.73968942 3.27805395 1.64876468 3.2056674  1.34864071
 3.48988176 2.00564783 2.97044489 1.91142852 2.83546685 1.52904465]",0.3877
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,164.48998880386353,5000,"[1, 0, 0, 1, 1, 1, 1]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[3.92832935 1.57311742 3.28245142 2.36656377 3.01152739 1.7303779
 3.05241863 2.65321527 3.88535935 2.86251052 2.83833254 2.96334646]",0.7332000000000001
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,183.51628398895264,5000,"[1, 1, 0, 0, 0, 1, 1, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[4.29241691 1.56953659 3.23706637 1.70702125 3.28644303 1.33647441
 2.86770676 1.76658427 2.65560009 1.41902395 3.01850794 1.46544352]",0.1114
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<DkO,51.20195388793945,5000,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.93870405 1.49362034 4.44261856 1.78589152 2.6282973  3.3585055
 3.76812902 1.31175237 3.62160608 2.18328268 2.48546534 2.10772199
 3.51026302 2.15107209 3.56751536 1.20823637]",0.8621000000000001
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<Dm{,97.09622073173524,5000,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[3.61213927 1.49581879 3.51152944 1.82551476 4.81708617 1.92202057
 3.76392442 1.07906628 2.76609105 1.56492869 3.52761213 1.19559146
 3.33291398 1.68022884 2.8683859  1.59852992]",0.6764
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,159.00577044487,5000,"[1, 0, 0, 1, 0, 1, 1]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[3.67790942 1.80347452 2.94521798 1.63877345 3.26137798 1.83906007
 3.39070489 1.79806011 3.40351141 0.78198164 3.72577273 0.8729251
 2.73293135 1.27273105 3.14247007 1.72389582]",0.6388
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<DkO,66.89050602912903,5000,"[1, 0, 0, 1, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.87930088 1.55295791 4.20298642 1.61766256 2.95942624 2.86937421
 3.15630977 1.65922854 3.23354181 1.84607447 2.93424241 1.85719119
 4.08373918 1.00550771 2.61915355 1.22454387 3.30848855 2.2111908
 2.90008692 1.24718137]",0.9519
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,393.6970055103302,5000,"[1, 1, 1, 1, 0, 1, 1, 1, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[2.12308193 1.55921088 3.06203459 1.47049474 3.25273406 1.53529108
 3.15524553 1.42363602 2.99247027 1.54455292 3.3242136  1.81990986
 3.35899288 1.35937709 4.24005173 1.7492053  3.33069502 1.60649328
 2.52417773 1.46619244]",0.4509
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,252.4997200965881,5000,"[1, 1, 1, 1, 1, 1, 1, 0, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[2.14639975 1.54508468 3.10051809 1.59441415 3.12048551 1.20963592
 3.26407393 1.60085277 3.14706451 2.59453408 4.1154327  1.25027826]",0.2271
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,219.4408917427063,5000,"[1, 1, 0, 1, 1, 1, 0]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[2.8862478  1.57259133 3.73995366 1.28778564 2.8590122  1.17705178
 2.80914228 1.41798434 3.02784819 2.72896968 3.66661105 0.91266537
 3.22364267 2.47081265 3.30105242 1.59084842]",0.8213
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<Dm{,118.68056297302246,5000,"[1, 1, 0, 0, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[2.43620049 1.49921017 2.93333256 1.59249448 3.11360135 1.53426476
 2.64935153 1.6966041  2.7866201  1.66370052 3.36511742 1.47842603
 2.55973511 1.66133551 2.69233843 1.3948848  3.11775793 1.3181183
 3.78767375 1.7750493 ]",0.8849
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<DkO,17.770423650741577,5000,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,[3.79761637 2.13386804 2.43263077 0.44481927],0.361
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<Dm{,3.554453134536743,675,"[0, 1, 1, 1, 1]",4,"[1.0, 0, 0, 1.0, 1.0]",3.0,[2.02511065 1.63245684 3.46170564 1.36103013],0.1773
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,3.2773234844207764,262,"[1, 1, 1, 1, 1, 1, 1]",7,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,[2.52149324 1.81947271 3.49820127 1.54058996],0.0412
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,5.535567045211792,387,"[1, 1, 1, 1, 1, 0, 1, 1, 1]",8,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,[4.22185749 1.61923708 2.84656558 1.4891885 ],0.0272
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,7.179976940155029,373,"[1, 1, 0, 1, 1, 1, 1, 1, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,[4.1510791  1.67395766 2.94672733 1.4863494 ],0.2321
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<Dm{,16.02642321586609,1483,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[3.63282847 1.70129053 3.25831775 1.43704951 3.48565973 1.31573634
 4.01374956 1.89831668]",0.3885
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,229.7524626255036,5000,"[1, 0, 0, 1, 0, 1, 1, 1, 1]",6,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[4.62197778 1.25146477 2.82676939 0.8591341  3.4467412  1.32422839
 2.90634612 1.23919064 3.40721884 1.37500317 3.14307614 1.52156586
 4.62742827 1.55107265 3.10385364 1.56998277]",0.0116
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,325.6999452114105,5000,"[1, 0, 1, 1, 1, 1, 1, 0, 1]",7,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[4.71034385 2.78682072 3.49595157 1.59235452 3.28526189 1.56147373
 2.92382204 1.41068066 3.74899559 2.48542494 3.18572363 2.79447939
 3.31927414 2.19378547 4.21372473 2.66057939]",0.4448
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,198.45694398880005,5000,"[1, 1, 0, 0, 0, 1, 1]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[3.10764298 1.53644387 4.69663452 2.70492633 3.13758192 1.27476042
 3.38643532 1.29418827 3.12334998 1.72347304 3.44569493 1.79427504
 2.97289437 1.42840572 3.93825158 2.14901737 2.711097   2.13557177
 4.33494884 1.70226466]",0.542
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,48.73066163063049,5000,"[1, 1, 1, 1, 0, 0, 1]",5,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,[3.09680088 0.47984221 4.03773392 1.92904965],0.1372
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<DkO,31.3820915222168,5000,"[1, 0, 0, 1, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.56034129 1.87048353 3.15935358 1.70776335 3.58209283 2.0731905
 2.78465124 1.52586236]",0.4818
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,91.1026735305786,5000,"[1, 1, 0, 1, 0, 1, 0]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[2.80965076 1.30129634 2.28276308 1.20253973 2.79879481 1.07168674
 3.01683235 2.99364733]",0.3948
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,47.10247588157654,2096,"[1, 1, 1, 1, 0, 1, 1]",6,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[2.60724618 1.79549796 3.22084146 1.44288897 3.02583295 2.86660899
 2.74497205 1.46811982]",0.2923
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,124.16898941993712,5000,"[1, 1, 0, 1, 0, 1, 0, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[3.67463624 2.07837753 3.18235795 1.23908094 3.37384328 0.70296834
 4.36982359 1.79111752]",0.1069
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<DkO,44.07722282409668,5000,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.57790056 1.23561402 2.77430704 1.66161094 2.89771985 2.85854126
 3.58229533 2.1872102  3.62050225 2.61949628 1.99348434 1.07587494]",0.7016
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<Dm{,76.48467087745667,5000,"[1, 1, 0, 0, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[4.23416741 1.74062834 3.41932546 1.52260246 2.86562647 1.68317797
 2.81135028 1.96568949 2.65665615 2.04207388 4.19679896 1.89894364]",0.496
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,262.2474889755249,5000,"[1, 1, 0, 1, 1, 1, 0]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[4.05493784 1.70297738 2.97865619 1.52468217 2.75444118 1.51042406
 3.06881129 1.61265188 2.97576887 1.74899612 2.92970763 2.73317312
 3.36299047 2.5263584  3.42398673 1.40668698 3.94297868 2.39252182
 4.18394506 1.46558355]",0.7589999999999999
