,graph_size,backend_mode,param_initialization,qaoa_variant,optimizer,warm_start,depth,vertexcover,amount_shots,max_tol,lagrangian_multiplier,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal,hamming_dist,graph_name
210,12,statevector,gaussian,vanilla,COBYLA,True,10,False,5000,1e-08,2,634.0041711330414,5000,0.7692307692307693,"[1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]",15.0,"[0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0, 1.0, 0, 0, 1.0]",19.5,"[3.17693884 1.5867681  3.59778443 1.31626572 3.10548954 1.44888793
 3.54352014 1.40855947 3.49832664 1.66834587 3.58614062 1.93362178
 3.08751064 1.09053565 2.88583959 1.54601061 3.33913585 2.52057639
 3.70058715 1.91761344]",0.0007289981522466439,6,>>graph6<<KmzffJznl{hU
211,9,statevector,gaussian,vanilla,COBYLA,True,6,False,5000,1e-08,2,184.16563320159912,5000,0.75,"[1, 1, 1, 1, 0, 0, 1, 0, 0]",8.25,"[1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]",11.0,"[4.56336943 3.16169331 2.6671763  1.81667027 3.84783027 1.63132329
 2.84640296 1.5851929  3.29900921 0.75820403 2.48248661 0.88115968]",0.0021667350831172097,4,>>graph6<<HmzffJz
212,12,statevector,gaussian,vanilla,COBYLA,True,6,False,5000,1e-08,2,403.047000169754,5000,0.8333333333333334,"[1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0]",16.25,"[0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0, 1.0, 0, 0, 1.0]",19.5,"[4.68138779 1.64905684 3.07588033 1.55790769 2.38766822 1.67043673
 4.17155452 0.03683686 3.45370762 2.25243635 4.63027266 0.56908526]",0.0027221368722002703,4,>>graph6<<KmzffJznl{hU
213,9,statevector,gaussian,vanilla,COBYLA,True,6,False,5000,1e-08,2,153.36006784439087,4142,0.8409090909090909,"[1, 1, 1, 1, 0, 0, 0, 0, 1]",9.25,"[1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]",11.0,"[4.38678408 2.55011602 3.45986699 1.70549301 2.99125966 1.77823975
 2.49994711 1.33443992 3.71783337 1.81420585 2.51683995 2.11751195]",0.001669889460892706,6,>>graph6<<HmzffJz
214,9,statevector,gaussian,vanilla,COBYLA,True,6,False,5000,1e-08,2,81.90928626060486,2961,0.875,"[1, 0, 0, 1, 0, 1, 1, 1, 0]",7.0,"[1.0, 1.0, 0, 1.0, 0, 1.0, 1.0, 0, 0]",8.0,"[3.8703999  1.32826814 4.09229496 2.49160059 2.92615463 1.80226234
 3.06294079 1.53098783 3.9324841  2.74317692 2.91353241 1.92265947]",0.0198672911174606,6,>>graph6<<Hh_iS_u
215,6,statevector,gaussian,vanilla,COBYLA,True,8,False,5000,1e-08,2,117.32703733444214,5000,1.0,"[0, 1, 1, 0, 0, 0]",4.75,"[0, 1.0, 1.0, 0, 0, 0]",4.75,"[2.69503144 1.36903696 3.43190592 1.81621417 2.98066707 1.53613976
 3.76674986 1.88656026 3.13504863 1.73015216 2.55661792 1.64814579
 2.02829721 2.37459611 2.01765913 2.14512618]",0.1999059038487245,2,>>graph6<<Emz_
216,9,statevector,gaussian,vanilla,COBYLA,True,8,False,5000,1e-08,2,238.52504873275757,5000,0.7272727272727273,"[0, 0, 1, 0, 0, 1, 1, 0, 1]",8.0,"[1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]",11.0,"[4.12876404 1.61210108 2.86662333 2.61044479 4.05393809 1.55024155
 3.168429   1.66850617 3.30983098 1.37092028 3.58107037 2.57947379
 3.38131726 2.09835003 3.45176162 1.12470729]",0.010754975821061687,2,>>graph6<<HmzffJz
217,9,statevector,gaussian,vanilla,COBYLA,True,8,False,5000,1e-08,2,186.54967427253723,5000,1.0,"[1, 1, 0, 1, 0, 1, 1, 0, 0]",8.0,"[1.0, 1.0, 0, 1.0, 0, 1.0, 1.0, 0, 0]",8.0,"[3.21032769 1.68945942 3.27809189 1.27320435 3.62277257 1.43100887
 3.03664308 1.62567375 3.42085798 2.24337531 3.79142881 1.39556059
 4.18455019 0.62532879 2.40711936 2.80839405]",0.02918792944714279,2,>>graph6<<Hh_iS_u
218,6,statevector,gaussian,vanilla,COBYLA,True,8,False,5000,1e-08,2,117.84521126747131,5000,0.8947368421052632,"[0, 0, 0, 1, 1, 1]",4.25,"[0, 1.0, 1.0, 0, 0, 0]",4.75,"[3.27671135 1.55972846 2.8349626  1.53878929 3.00869697 1.89977921
 2.594104   1.83733956 3.5925932  1.09843308 3.61855896 1.51875317
 2.77321353 1.51732972 2.9219331  1.2882295 ]",0.17347056082820647,4,>>graph6<<Emz_
219,6,statevector,gaussian,vanilla,COBYLA,True,8,False,5000,1e-08,2,116.80372834205627,5000,0.8947368421052632,"[1, 0, 0, 0, 1, 1]",4.25,"[0, 1.0, 1.0, 0, 0, 0]",4.75,"[4.4229756  2.21795863 3.04072109 1.69027434 2.47366928 1.21573108
 2.8008145  2.06528809 2.44903101 1.16885543 3.1145654  1.4031008
 3.53869724 1.47331946 2.86499368 1.35525086]",0.13316343945988884,6,>>graph6<<Emz_
