,backend_mode,qaoa_variant,param_initialization,depth,warm_start,vertexcover,graph_size,graph_name,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal
70,statevector,vanilla,gaussian,10,False,True,9,>>graph6<<Hm~]x^^,663.5542044639587,5000,1.0,"[1, 0, 0, 1, 1, 1, 1, 1, 1]",7,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[4.27444873 1.63665105 3.02842656 1.46178318 2.89735577 1.43760063
 3.1379933  1.55653006 3.13893062 1.72549242 3.00226017 2.52591252
 4.26417912 2.90310676 3.36232624 2.47808127 3.07711173 1.63643322
 3.01734759 1.44390526]",0.5775605430823898
71,statevector,vanilla,gaussian,10,True,True,7,>>graph6<<Fm~]w,583.3248217105865,5000,1.2,"[1, 1, 0, 1, 1, 1, 1]",6,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[2.61581073 1.72570211 3.386412   1.40624664 3.13893883 2.35586261
 2.71821885 1.80104819 3.94455224 1.30500018 3.19254165 1.40998375
 3.45791875 1.27238332 3.20590396 1.65355547 3.05494199 1.65930736
 3.04280551 1.35933662]",0.11252078212191725
72,statevector,vanilla,gaussian,10,True,True,9,>>graph6<<HkPsgZ@,680.5559573173523,5000,1.0,"[1, 1, 0, 1, 0, 1, 0, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[3.56175308 1.94788321 3.91924471 2.06792247 3.78766518 2.69030501
 4.16496561 3.12945437 3.11986409 1.5817883  2.84103026 0.96572982
 3.04732988 2.69957231 3.09957307 2.22437947 3.01846256 1.44626388
 3.27856665 1.47535174]",0.5893891517835511
73,statevector,vanilla,static,2,True,True,9,>>graph6<<Hm~]x^^,141.6527931690216,4162,1.0,"[0, 1, 1, 1, 1, 1, 1, 0, 1]",7,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,[-0.99904932  0.55836809 -0.21668879  0.06106524],0.251398935935727
74,statevector,vanilla,static,4,False,True,7,>>graph6<<Fm~]w,156.46033430099487,5000,1.2,"[1, 0, 1, 1, 1, 1, 1]",6,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[1.04373689 1.44142353 1.57356129 1.678223   0.23742074 1.64760488
 0.75590525 0.19192074]",0.21166324016930252
75,statevector,vanilla,static,4,False,True,9,>>graph6<<HkPsgZ@,141.72417330741882,5000,1.2,"[0, 1, 1, 1, 1, 1, 0, 0, 1]",6,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[ 0.44500651  0.66268609  0.79449733  0.85221433  0.40174041 -0.1024997
  0.80885798  0.02768769]",0.041039113600697494
76,statevector,vanilla,static,4,False,True,9,>>graph6<<Hm~]x^^,209.29064464569092,5000,1.1428571428571428,"[1, 1, 1, 1, 1, 1, 1, 1, 0]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[ 0.86727275  0.8575335   1.44620385 -0.10092046  0.06069948  0.14853326
  0.61184162  1.25252808]",0.19847908745618315
77,statevector,vanilla,static,4,True,True,5,>>graph6<<DkO,80.96926832199097,5000,1.0,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[ 0.76061448  1.13713432  1.62559249  0.45682479  0.62447903 -0.0370526
  0.60589788  1.98589303]",0.7240597009113158
78,statevector,vanilla,static,4,True,True,5,>>graph6<<Dm{,124.07116341590881,5000,1.0,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[-6.71600557e-04  5.28364210e-02  5.99462611e-01  3.08859511e-01
  2.13175691e+00 -8.22809274e-02  9.08775773e-01 -5.57916636e-01]",0.5170461419299455
79,statevector,vanilla,static,4,True,True,7,>>graph6<<FkPsg,176.963360786438,5000,1.0,"[1, 0, 0, 1, 0, 1, 1]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[ 1.81670546  0.0485442   1.96611316 -0.42896958  0.17069953 -0.31028604
  1.17219247 -0.20204389]",0.48890620497524684
