id,params,state,node,started_at,finished_at,artefact_path,error_msg,results
727,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 1, ""graph_path"": ""graphs_paper1/paper1_3.pkl""}",done,compute-5-19.local,2025-05-14 17:40:04,2025-05-14 18:08:04,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 1657.0261602401733, ""quantum_func_evals"": 231, ""ratio"": 1.403990839009438, ""quantum_solution"": [1, 0, 1, 0, 1, 1, 1, 1, 1], ""quantum_obj_value"": 3.4010527674643916, ""classic_solution"": [1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0], ""classic_value"": 2.4224180621178033, ""final_params"": {""__ndarray__"": [4.730120695201234, 1.107118208368522, 2.761477779567336, 1.6835321685184224, 2.7894388543349247, 1.5980493525278618, 2.9828405484654428, 0.42788822130405574, 2.915481966864997, 1.7384145777169586, 3.242339669080317, 2.152275566365165, 3.1835495812372314, 1.5000970246296257], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0.01953125, ""hamming_dist"": 1, ""hamming_string"": {""__ndarray__"": [1, 0, 1, 0, 1, 1, 0, 1, 1], ""dtype"": ""int64"", ""shape"": [9]}, ""hamming_obj_func"": 2.900368286856363, ""graph_label"": ""paper1_3""}",,
728,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 1, ""graph_path"": ""graphs_paper1/paper1_3.pkl""}",done,compute-5-15.local,2025-05-14 17:40:59,2025-05-14 18:10:11,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 1729.8896956443787, ""quantum_func_evals"": 236, ""ratio"": 1.7538356253760075, ""quantum_solution"": [1, 1, 1, 1, 1, 1, 1, 0, 1], ""quantum_obj_value"": 4.2485230968965135, ""classic_solution"": [1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0], ""classic_value"": 2.4224180621178033, ""final_params"": {""__ndarray__"": [3.9965181834723795, 1.609824585112658, 3.2372649593236944, 1.4087375239411986, 3.1067388299821985, 1.6011693676024177, 2.859651406778317, 1.5497074425815591, 3.0184744759882625, 2.357632782385707, 3.2491368742530637, 2.4519507519887163, 3.1292826302856986, 1.4422369236383197], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0.0029296875, ""hamming_dist"": 1, ""hamming_string"": {""__ndarray__"": [1, 0, 1, 1, 1, 0, 0, 1, 1], ""dtype"": ""int64"", ""shape"": [9]}, ""hamming_obj_func"": 2.9863808601695845, ""graph_label"": ""paper1_3""}",,
729,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 1, ""graph_path"": ""graphs_paper1/paper1_3.pkl""}",done,compute-5-19.local,2025-05-14 17:42:21,2025-05-14 18:13:10,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 1826.856828212738, ""quantum_func_evals"": 246, ""ratio"": 1.7348718625185064, ""quantum_solution"": [1, 1, 1, 1, 1, 0, 1, 1, 1], ""quantum_obj_value"": 4.202584935224785, ""classic_solution"": [1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0], ""classic_value"": 2.4224180621178033, ""final_params"": {""__ndarray__"": [3.920793782884216, 1.5209584189551795, 3.41113800487305, 1.449694205386153, 3.3478078164385696, 1.5465457127212416, 2.9899283673353794, 3.1504758347501056, 3.178429534207478, 1.3810772919113103, 3.3905043911029162, 1.9737464298519098, 3.486380776615929, 1.2915404534010466], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0.0009765625, ""hamming_dist"": 1, ""hamming_string"": {""__ndarray__"": [1, 0, 1, 0, 1, 1, 0, 1, 1], ""dtype"": ""int64"", ""shape"": [9]}, ""hamming_obj_func"": 2.900368286856363, ""graph_label"": ""paper1_3""}",,
730,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 1, ""graph_path"": ""graphs_paper1/paper1_3.pkl""}",done,compute-5-15.local,2025-05-14 17:42:49,2025-05-14 18:12:26,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 1754.7783963680267, ""quantum_func_evals"": 236, ""ratio"": 1.7455937583139955, ""quantum_solution"": [1, 1, 0, 1, 1, 1, 1, 1, 1], ""quantum_obj_value"": 4.228557849259922, ""classic_solution"": [1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0], ""classic_value"": 2.4224180621178033, ""final_params"": {""__ndarray__"": [4.298218651995796, 1.2433659678312388, 2.6846963781794853, 1.3406228858603089, 3.053330863287254, 1.6358037506403709, 3.291378178654882, 1.7276345639466297, 3.190704136614638, 1.4656359509581258, 2.911610550943262, 1.820463145378702, 3.273415295206681, 1.6272128876382825], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0.0029296875, ""hamming_dist"": 1, ""hamming_string"": {""__ndarray__"": [1, 0, 1, 0, 1, 0, 1, 1, 1], ""dtype"": ""int64"", ""shape"": [9]}, ""hamming_obj_func"": 2.923102542725832, ""graph_label"": ""paper1_3""}",,
731,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 1, ""graph_path"": ""graphs_paper1/paper1_3.pkl""}",done,compute-5-16.local,2025-05-14 17:45:01,2025-05-14 18:15:29,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 1805.7992632389069, ""quantum_func_evals"": 247, ""ratio"": 1.7471982914520217, ""quantum_solution"": [1, 1, 1, 1, 1, 1, 1, 1, 0], ""quantum_obj_value"": 4.232444699314743, ""classic_solution"": [1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0], ""classic_value"": 2.4224180621178033, ""final_params"": {""__ndarray__"": [4.43988512293165, 0.9563602033307912, 2.90821513874963, 1.4458900967664359, 2.932501469861659, 1.8471676680742581, 3.213758712051774, 2.8857763369587905, 3.3111477366373934, 1.7401126150221424, 2.9911594793440224, 1.2872808267599363, 3.485300024300221, 1.5262109193700124], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0, ""hamming_dist"": 1, ""hamming_string"": {""__ndarray__"": [1, 0, 1, 0, 1, 0, 1, 1, 1], ""dtype"": ""int64"", ""shape"": [9]}, ""hamming_obj_func"": 2.923102542725832, ""graph_label"": ""paper1_3""}",,
732,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 1, ""graph_path"": ""graphs_paper1/paper1_3.pkl""}",done,compute-5-16.local,2025-05-14 17:47:03,2025-05-14 18:14:23,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 1618.2969443798065, ""quantum_func_evals"": 222, ""ratio"": 1.7471982914520217, ""quantum_solution"": [1, 1, 1, 1, 1, 1, 1, 1, 0], ""quantum_obj_value"": 4.232444699314743, ""classic_solution"": [1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0], ""classic_value"": 2.4224180621178033, ""final_params"": {""__ndarray__"": [3.6083083207826716, 1.9760309939801692, 3.1038116814460506, 1.311408260959256, 3.1670959999806145, 1.3037537921133298, 3.1116449054246873, 1.2899597345042626, 3.2040633095142836, 2.63737718863232, 3.759229138747921, 2.943730023756488, 3.197502583671311, 1.5462844749824292], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0.001953125, ""hamming_dist"": 1, ""hamming_string"": {""__ndarray__"": [1, 1, 1, 0, 1, 0, 0, 1, 1], ""dtype"": ""int64"", ""shape"": [9]}, ""hamming_obj_func"": 3.1379376565649753, ""graph_label"": ""paper1_3""}",,
733,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 1, ""graph_path"": ""graphs_paper1/paper1_3.pkl""}",done,compute-5-21.local,2025-05-14 17:47:22,2025-05-14 18:13:58,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 1573.5919501781464, ""quantum_func_evals"": 212, ""ratio"": 1.9321748104335792, ""quantum_solution"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""quantum_obj_value"": 4.680535159963345, ""classic_solution"": [1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0], ""classic_value"": 2.4224180621178033, ""final_params"": {""__ndarray__"": [3.519273283299869, 1.2744848988956177, 3.361383549957291, 1.4209633963878623, 3.1938842291783494, 1.6548283408632072, 3.1935381684798596, 1.5475115116711395, 2.937376923286107, 2.6837678748166702, 3.1650672076302393, 1.6398028008018837, 3.2678625331955984, 2.5484688475069284], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0.0009765625, ""hamming_dist"": 1, ""hamming_string"": {""__ndarray__"": [1, 0, 1, 1, 1, 0, 0, 1, 1], ""dtype"": ""int64"", ""shape"": [9]}, ""hamming_obj_func"": 2.9863808601695845, ""graph_label"": ""paper1_3""}",,
734,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 1, ""graph_path"": ""graphs_paper1/paper1_3.pkl""}",done,compute-5-21.local,2025-05-14 17:48:32,2025-05-14 18:16:26,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 1652.1746082305908, ""quantum_func_evals"": 225, ""ratio"": 1.6368006941170803, ""quantum_solution"": [1, 0, 1, 1, 1, 1, 1, 1, 1], ""quantum_obj_value"": 3.9650155655161727, ""classic_solution"": [1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0], ""classic_value"": 2.4224180621178033, ""final_params"": {""__ndarray__"": [3.9140822931154524, 1.5169683268453615, 3.1983076749796466, 1.4722643758583986, 2.7035153308103377, 1.4497100081033085, 3.2271213104922936, 1.355669130578141, 3.2193783356300614, 2.545653151451874, 3.597963153784191, 1.7660735435571402, 3.057444535033514, 1.416608688118599], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0.0048828125, ""hamming_dist"": 1, ""hamming_string"": {""__ndarray__"": [1, 0, 1, 0, 1, 0, 1, 1, 1], ""dtype"": ""int64"", ""shape"": [9]}, ""hamming_obj_func"": 2.923102542725832, ""graph_label"": ""paper1_3""}",,
735,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 1, ""graph_path"": ""graphs_paper1/paper1_1.pkl""}",done,compute-5-21.local,2025-05-21 17:31:11,2025-05-21 18:09:29,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 2274.7410864830017, ""quantum_func_evals"": 221, ""ratio"": 2.851638850217659, ""quantum_solution"": [1, 1, 1, 0, 1, 1, 0, 1, 0], ""quantum_obj_value"": 8.759382202067503, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0], ""classic_value"": 3.0717011031740293, ""final_params"": {""__ndarray__"": [4.123977749803128, 1.345934891880529, 2.814532244878536, 1.6153630874803342, 3.281833001799691, 1.57997921100285, 3.125361689096799, 1.3673812581601483, 3.1797118970548675, 2.557424323209559, 3.225295714604564, 1.6341862110591254, 2.7768093292965754, 1.4797462509297152], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0, ""hamming_dist"": 1, ""hamming_string"": {""__ndarray__"": [1, 1, 1, 0, 1, 1, 1, 1, 1], ""dtype"": ""int64"", ""shape"": [9]}, ""hamming_obj_func"": 3.773113207126715, ""graph_label"": ""paper1_1""}",,
736,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 1, ""graph_path"": ""graphs_paper1/paper1_1.pkl""}",done,compute-5-21.local,2025-05-21 17:41:18,2025-05-21 18:18:28,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 2206.1217510700226, ""quantum_func_evals"": 219, ""ratio"": 1.2283464700481135, ""quantum_solution"": [1, 1, 1, 0, 1, 1, 1, 1, 1], ""quantum_obj_value"": 3.773113207126715, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0], ""classic_value"": 3.0717011031740293, ""final_params"": {""__ndarray__"": [4.6198940624927465, 1.6070137664269313, 3.2978385817569453, 1.621750238838924, 2.972703184208005, 1.5569185098418288, 3.279872387776782, 1.4544768951900617, 3.4076912800141588, 2.16103011854983, 4.30684477897438, 1.7874655833548543, 3.087123914947548, 1.5545137102309614], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0, ""hamming_dist"": 1, ""hamming_string"": {""__ndarray__"": [1, 1, 0, 1, 1, 1, 1, 1, 1], ""dtype"": ""int64"", ""shape"": [9]}, ""hamming_obj_func"": 3.869671922827154, ""graph_label"": ""paper1_1""}",,
737,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 1, ""graph_path"": ""graphs_paper1/paper1_1.pkl""}",done,compute-5-16.local,2025-05-21 17:46:00,2025-05-21 18:27:55,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 2491.1672360897064, ""quantum_func_evals"": 234, ""ratio"": 2.7806658057214793, ""quantum_solution"": [1, 0, 1, 0, 1, 1, 0, 1, 1], ""quantum_obj_value"": 8.54137422299297, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0], ""classic_value"": 3.0717011031740293, ""final_params"": {""__ndarray__"": [3.030751626717835, 3.1020868695547246, 2.8621689721605494, 1.5202443394713083, 2.7710324483827913, 1.3588450056577506, 3.601417287858554, 1.6966986363692624, 3.355436530905208, 1.235214183583718, 4.121795927882336, 1.4204089651663423, 2.807086061351396, 2.660026078802451], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0, ""hamming_dist"": 1, ""hamming_string"": {""__ndarray__"": [1, 1, 1, 0, 1, 1, 1, 1, 1], ""dtype"": ""int64"", ""shape"": [9]}, ""hamming_obj_func"": 3.773113207126715, ""graph_label"": ""paper1_1""}",,
738,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 1, ""graph_path"": ""graphs_paper1/paper1_1.pkl""}",done,compute-5-22.local,2025-05-21 17:50:39,2025-05-21 18:27:46,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 2203.808265209198, ""quantum_func_evals"": 218, ""ratio"": 3.9167777565078548, ""quantum_solution"": [0, 0, 0, 1, 1, 1, 0, 1, 1], ""quantum_obj_value"": 12.031170555552677, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0], ""classic_value"": 3.0717011031740293, ""final_params"": {""__ndarray__"": [4.020658112262596, 1.5237208884126259, 3.2367838535108775, 1.5038036482994848, 3.324863332132021, 1.5740774054728717, 3.3181268841453586, 1.619444148362868, 3.098310564650208, 1.5418798238872664, 4.111417603831406, 1.4412375788825416, 3.9434889439304674, 1.664612138900501], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0, ""hamming_dist"": 1, ""hamming_string"": {""__ndarray__"": [1, 1, 0, 1, 1, 1, 1, 1, 1], ""dtype"": ""int64"", ""shape"": [9]}, ""hamming_obj_func"": 3.869671922827154, ""graph_label"": ""paper1_1""}",,
739,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 1, ""graph_path"": ""graphs_paper1/paper1_1.pkl""}",done,compute-5-19.local,2025-05-21 17:50:47,2025-05-21 18:27:19,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 2168.273654460907, ""quantum_func_evals"": 214, ""ratio"": 5.610311406305861, ""quantum_solution"": [0, 0, 0, 0, 1, 1, 0, 1, 1], ""quantum_obj_value"": 17.233199735899554, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0], ""classic_value"": 3.0717011031740293, ""final_params"": {""__ndarray__"": [4.067164372265607, 1.568164649684711, 3.044153858833006, 1.6345989881130796, 3.2306310487096863, 1.6829279013397251, 3.1102550086042204, 1.305251743700328, 3.1596657959701346, 1.5936647560498467, 3.213375445922185, 2.3646346105470424, 4.323935497226478, 1.6718904747348904], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0, ""hamming_dist"": 1, ""hamming_string"": {""__ndarray__"": [1, 1, 0, 1, 1, 1, 1, 1, 1], ""dtype"": ""int64"", ""shape"": [9]}, ""hamming_obj_func"": 3.869671922827154, ""graph_label"": ""paper1_1""}",,
740,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 1, ""graph_path"": ""graphs_paper1/paper1_1.pkl""}",done,compute-5-15.local,2025-05-21 17:52:32,2025-05-21 18:28:17,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 2121.8487350940704, ""quantum_func_evals"": 206, ""ratio"": 1.4257569139911976, ""quantum_solution"": [1, 1, 1, 0, 0, 0, 0, 1, 1], ""quantum_obj_value"": 4.3794990855647615, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0], ""classic_value"": 3.0717011031740293, ""final_params"": {""__ndarray__"": [4.08148959359151, 2.4211373164097183, 3.2069020182255064, 1.5015519119454113, 3.3209245899433295, 1.4941978234782543, 3.17578453995159, 2.646933828339487, 3.3926373036083124, 1.3724469381305124, 3.20469762115218, 1.5212007330114135, 3.3284953714361087, 1.4717261310994547], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0, ""hamming_dist"": 1, ""hamming_string"": {""__ndarray__"": [1, 1, 1, 0, 1, 1, 1, 1, 1], ""dtype"": ""int64"", ""shape"": [9]}, ""hamming_obj_func"": 3.773113207126715, ""graph_label"": ""paper1_1""}",,
